prime,A,x0,trials
270720917737,125081487402,137771134827,81111
270720917737,252115374042,50657263673,40665
270720917737,152433763006,265239744957,129219
270720917737,37639139002,95444232978,2280
270720917737,47001654741,35572731192,49014
270720917737,237641915797,191350707745,112900
270720917737,205380904081,29935478479,9858
270720917737,188524746815,45305439477,6370
270720917737,69462035877,106840234717,38079
270720917737,263829164756,64587111001,7841
273992566483,256633661972,84041496273,32216
273992566483,121966454350,126991022421,115173
273992566483,237463074262,235491198404,39952
273992566483,158978973454,130862104090,147466
273992566483,100861455855,227701916575,69805
273992566483,213759219123,198968689569,91159
273992566483,111230795304,244633218717,5828
273992566483,78876611535,11860684502,26463
273992566483,131326494528,64658160852,263877
273992566483,94859347760,14410183636,98765
274589337829,274179751298,235734034510,1470
274589337829,34691270924,78262429022,199197
274589337829,247076208445,79315968467,123517
274589337829,183513210471,263422181137,7296
274589337829,110610393626,82350386066,12812
274589337829,235750027335,224542159506,85123
274589337829,84888888423,170500098454,210508
274589337829,69121823576,113113030530,46196
274589337829,91921526301,147682328745,230985
274589337829,172860823446,231971878095,11255
